"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","12600","0","0","0","0.2","0.2","16.25","0","0","0","3150","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","12700","0","0","0","2.7","2.7","13.15","0","0","0","300","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","12800","0","0","0","82.2","0","10.65","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","12900","0","0","0","7.4","7.4","8.55","0","0","0","300","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13000","2.3","3.25","1.55","1.95","1.9","1.95","480","4680.75",".75","63150","300","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13100","0","0","0","33.85","0","5.45","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13200","0","0","0","40.5","0","4.35","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13300","0","0","0","42.85","0","3.45","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13400","0","0","0","45.1","0","2.7","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13500","2.95","3.5","1.6","1.65","1.65","1.65","243","2460.79",".42","20775","3300","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13600","0","0","0","1.8","0","1.65","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13700","0","0","0","3.1","0","1.3","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13800","0","0","0","1.7","1.7","1","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","13900","0","0","0","0.1","0.1","0.8","0","0","0","150","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","14000","1.15","1.15","1","1","1","1","68","714.05",".05","105900","-75","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","14100","0","0","0","1.65","0","0.5","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9250","0","0","0","1526.3","0","1432.4","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9300","0","0","0","1432.2","0","1386.55","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9350","0","0","0","1675.4","0","1341.1","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9400","0","0","0","870.4","870.4","1296.15","0","0","0","75","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9450","0","0","0","1655.6","0","1251.6","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9500","1085","1200","1085","1150","1150","1150","61","486.47","51.84","236175","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9550","0","0","0","1612.3","0","1164.15","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9600","1055","1055","1055","1055","1055","1055","1","7.99",".79","71400","75","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9650","0","0","0","1516.7","0","1078.95","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9700","0","0","0","840","840","1037.3","0","0","0","32775","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9750","0","0","0","1422","0","996.3","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9800","829","898.95","829","892.45","892.45","892.45","8","64.05","5.25","2100","-225","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9850","0","0","0","1328.45","0","916.5","0","0","0","0","0","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9900","819","848.7","795","797.7","799","797.7","23","184.82","14.04","4125","-675","10553"
"NIFTY","02-Nov-2018","27-Dec-2018","CE","9950","0","0","0","1236.3","0","839.8","0","0","0","0","0","10553"
